"ID";"Wave";"SiteCode";"Categories";"Feedback"
"1015884";"Wave 2 2024";"2002";"Service";"Pelayanan di FS Sumatera Bandung tergolong tidak bagus padahal store ini merupakan store utama, mungkin pelayanan yang diberikan tidak terlalu bagus karena ramai pengunjung."
"1016525";"Wave 2 2024";"2202";"Service, Cleanliness, Facility";"Untuk pelayanan yang diberikan pada ST EG UNGARAN SEMARANG sudah cukup baik, ramah, sigap and helpful pada Pelanggan. Namun Retail Assistant tidak menanyakan mengenai kepemilikan member EAC kepada. Area toilet terlihat kotor and kurang terawat, serta tidak adanya tempat sampah and tisue pada toilet."
"1017124";"Wave 2 2024";"2184";"Service";"Saat Pelanggan melakukan kunjungan terdapat 2 Retail Assistant yang bertugas, namun salah satu Retail Assistant berada di gudang. Sehingga yang melayani Pelanggan hanya 1 orang, sedangkan saat itu pengunjung Store cukup ramai."
"1016735";"Wave 2 2024";"2223";"Service";"Secara keseluruhan pelayanan and kenyamanan store sudah cukup baik, tetapi inisiatif Retail Assistant masih kurang dalam menjelaskan keunggulan produk and cara perawatan produk."
"1016440";"Wave 2 2024";"2265";"Service";"Semua sudah sesuai pada kuesioner."
"1016520";"Wave 2 2024";"2309";"Service";"Menurut Pelanggan, Store Eiger Rawamangun perlu menambah staf agar semua Pelanggan dapat dilayani with baik saat toko ramai. Selain itu, saat pelanggan hendak membayar tas, trainee yang mengecek ketersediaan tidak sigap, membuat Pelanggan berpikir untuk langsung membawa produk ke kasir."
"1016513";"Wave 2 2024";"5085";"Service";"Secara keseluruhan untuk ambience store sudah cukup rapi and bersih. Namun Retail Assistant kurang informatif sehingga Pelanggan harus aktif bertanya jika ingin mengetahui informasi lainnya terkait produk yang diminati."
"1016458";"Wave 2 2024";"2127";"Facility";"Secara keseluruhan pelayanan and kenyamanan di outlet ini sudah baik, namun untuk kondisi diding atau langit-langit outlet banyak noda and cat luntur."
"1016487";"Wave 2 2024";"2090";"Service, People";"Pelayanan Retail Assistant seragam coklat cukup pasif, hanya menjelaskan dari yang Pelanggan tanyakan. Sesekali Retail Assistant melakukan peregangan otot saat mendampingi Pelanggan. Dikasir Retail Assistant membantu memdaftarkan member & memberi stempel dikartu garansi, sedangkan penginputan transaksi pembayaran dilakukan oleh Store Leader. Retail Assistant seragam abu-abu sangat informatif dalam pelayanan."
"1016568";"Wave 2 2024";"7035";"Service, Facility";"Store EG Trenggalek dalam keadaan bersih and tertata rapih. Terdapat 2 RA yang bertugas dalam Store with keduanya sama-sama melakukan pelayanan yang cukup baik and ramah kepada Pelanggan. Namun, masih terdapat kekurangan RA tidak spontan menginformasikan keunggulan,promo,and stok warna, RA harus ditanya terlebih dahulu oleh Pelanggan. Toilet dalam keadan berantakan and kloset yang tidak berfungsi secara maksimal. Semoga kedapannya bisa lebih baik lagi dalam meningkatkan Pelayanan terhadap Pelanggan."
"1016586";"Wave 2 2024";"2303";"Service";"Disarankan agar Retail Assistant lebih cenderung fokus atau berada di dekat pintu masuk agar bisa lebih awal memberikan pelayanan kepada Pelanggan yang berkunjung ke Store."
"1016643";"Wave 2 2024";"2186";"Service, Cleanliness, Facility";"Pada saat kunjungan Pelanggan Retail Assistant sempat beberapa kali terlihat mengobrol with rekan lain di area Kasir, mungkin dapat ditingkatkan kembali sikap menggali kebutuhan Pelanggan and area toilet Pelanggan menemukan lantai, kloset and bak mandi yang sudah mengelupas, berkerak and terkesan tidak terawat."
"1016629";"Wave 2 2024";"2229";"Facility, People";"Area rak terdapat beberapa hook kosong yang tidak di display produk, salah satu Retail Assistant tidak menggunakan rompi sesuai with hari kerja."
"1016654";"Wave 2 2024";"2025";"Service";"Saat kunjungan Kondisi toko agak ramai pembeli. Toko dalam kondisi bersih and nyaman. Pelayanan dari seluruh Retail Assistant & Kasir juga bagus."
"1016717";"Wave 2 2024";"7016";"Transaction Process, Service";"Didalam store terdapat 1 Retail Assistant and 1 Store Leader, Pelanggan masih belum berhasil membuat member karena kode verifikasi tidak terkirim and Retail Assistant tidak bisa mengatasi masalah ini."
"1016751";"Wave 2 2024";"7010";"Service";"Secara keseluruhan pelayanan di Store ini cukup baik, kenyamanan store juga sudah bagus, hanya saja Retail Assistant kurang interaktif dalam melayani Pelanggan."
"1016743";"Wave 2 2024";"7004";"Facility, Service";"Pada saat pelanggan datang kondisi toko agak ramai pembeli. Secara keseluruhan pelayanan dari Retail Assistant ramah, baik and sangat membantu. Keadaan Outlet juga bersih, rapi and nyaman. Namun ada bunyi alaram atau sesuatu yang Pelanggan juga tidak tau asalnya dari mana, and bunyi tersebut cukup menganggu."
"1016645";"Wave 2 2024";"2225";"Service";"Selama Pelanggan mengunjungi Store, Retail Assistant tidak mendampingi Pelanggan melainkan hanya melihat dari kejauhan and terkesan pasif karena tidak memberikan penjelasan-penjelasan terkait produk."
"1016757";"Wave 2 2024";"2242";"Service";"Selama Pelanggan melakukan kunjungan, tidak terdapat Retail Assistant yang mendampingi bahkan Retail Assistant sangat terkesan pasif dalam membantu mencoba produk maupun memberikan penjelasan terkit produk. Ketika Pelanggan meninggalkan Store, tidak ada Retail Assistant yang mengucapkan salam penutup, padahal posisi kedua Retail Assistant sedang merapikan stock produk yang berada di samping meja kasir. Alangkah lebih baik jika pelayanan yang dilakukan oleh Retail Assistant ataupun Store Leader ditingkatkan kembali."
"1016897";"Wave 2 2024";"2299";"Facility";"Meja display jam tangan terlalu tinggi, sehingga sedikit sulit untuk melihat bagi anak-anak."
"1016452";"Wave 2 2024";"2203";"Service, Facility";"Store EG Pondok Gede dalam kondisi tertata rapi and bersih. Terdapat 2 Petugas with 1 orang trainee and 1 orang Retail Assistant. Pelayanan yang diberikan cukup pasif, terdapat poin-poin yang dilewatkan oleh Retail Assistant seperti keunggulan produk, perawatan produk, and lain-lain. Toilet dalam keadaan tercampur alat pembersih. Fitting room dalam keadaan dinding yang retak and menggumpal. Saat menanyakan tentang jam tangan and proses pembayaran, Pelanggan dilayani oleh Retail Assistant di lantai 1. Tetapi saat menanyakan tentang tas, Pelanggan dilayani oleh Trainee di lantai 2."
"1016938";"Wave 2 2024";"2067";"Facility, Cleanliness";"Pada saat Pelanggan menayakan jam, Pelanggan menemukan 1 jenis jam yang tipenya sama untuk wanita with 2 harga berbeda, harga normal and harga diskon. Retail Assistant and Kasir terkesan pasif hanya menjawab ketika Pelanggan bertanya. Area Store dalam keadaan bersih and tertata rapi, Toilet dalam keadan dapat digunakan, namun terlihat kloset and wastafel dalam keadaan kotor."
"1014183";"Wave 2 2024";"Closed";"Facility";"Selama kunjungan Pelanggan, terdapat lampu Fasad dalam kondisi padam, lampu pada area lantai 2 terkesan redup and beberapa dalam kondisi tidak menyala."
"1017085";"Wave 2 2024";"Closed";"Service";"Secara keseluruhan toko nya bersih and nyaman Pelayanan Retail Assistant kurang inisiatif and informatif sehingga terkesan pasif saat melayani, mungkin untuk Retail Assistant bisa lebih aktif lagi."
"1017046";"Wave 2 2024";"Closed";"Service";"Untuk pelayanan Retail Assistant ada 2. Pelanggan menanyakan jam tangan dilayani oleh Retail Assistant 1 (tetapi Retail Assistant tersebut memakai masker), ketika Pelanggan menanyakan tas dilayani Retail Assistant 2 yang sekaligus sebagai Staff Kasir."
"1017157";"Wave 2 2024";"2220";"Service, Facility";"Retail Assistant melayani Pelanggan with baik, and aktif memberikan rekomendasi produk. Kemudian untuk kondisi Store juga tertata with rapi, namun untuk toilet terkesan kurang rapi karena tergabung with area gudang / penyimpanan barang."
"1017322";"Wave 2 2024";"2241";"Service";"Saat Pelanggan melakukan kunjungan, terdapat 1 Retail Assistant and 1 Trainee yang bertugas. Retail Assistant bertugas di area Kasir, sehingga saat melihat-lihat and memilih produk Pelanggan dilayani oleh Trainee. Pelanggan dilayani oleh Retail Assistant hanya saat menanyakan mengenai jam tangan and saat pembayaran. Trainee yang melayani masih terkesan pasif, mungkin dikarenakan masih proses belajar."
"1017407";"Wave 2 2024";"2268";"Service";"Semua hal yang dirasakan/ditemui oleh Pelanggan sudah terlampir dalam kuesioner."
"1017059";"Wave 2 2024";"2009";"Service";"Secara keseluruhan store terlihat bersih and nyaman. Retail Assistant dapat melayani Pelanggan with baik dalam menjelaskan mengenai produk yang diminati. Namun masih perlu ditingkatkan dalam product knowledge mengenai produk jam tangan terutama fitur pada jam tangan yang ditawarkan."
"1017318";"Wave 2 2024";"2044";"Service";"Pada saat kunjungan Pelanggan, pelayanan yang diberikan dapat di tingkatkan kembali and lebih aktif memberikan rekomendasi atau promo yang sedang berlansung pada store."
"1017532";"Wave 2 2024";"2052";"Service";"Secara keseluruhan pelayanan and kenyamanan Outlet sudah cukup baik, walaupun Retail Assistant masih kurang inisiatif dalam menjelaskan keunggulan and cara perawatan produk, hal ini mungkin terjadi karena Outlet sedang ramai pengunjung."
"1017509";"Wave 2 2024";"2038";"Service";"Secara keseluruhan suasana toko bersih, rapi and nyaman. Pelanggan dilayani oleh Retail Assistant laki-laki saat diarea jam tangan, and with Retail Assistant perempuan diarea tas. Pelayanan and penampilan kedua Retail Assistant baik, ramah and sangat membantu. Saat di kasir Pelanggan juga dilayani oleh 2 orang Retail Assistant, yang satu membantu input item ke sistem pembayaran and yang satu lagi membantu merapihkan produk yang dibeli serta memberi tanggal and stempel pada kartu garansi."
"1017521";"Wave 2 2024";"2274";"Service";"Retail Assistant masih terlihat pasif saat berinteraksi with Pelanggan seperti tidak menanyakan terkait kepemilikan member and memandu Pelanggan untuk membuatnya, padahal Pelanggan sudah menanyakan terkait member kepada Retail Assistant."
"1017611";"Wave 2 2024";"5036";"Service";"Retail Assistant yang melayani Pelanggan sudah cukup ramah dalam melayani namun mungkin dapat ditingkatkan kembali dalam memberikan informasi secara spontan seperti cara perawatan dari produk."
"1017600";"Wave 2 2024";"7012";"Cleanliness, Facility, Service";"Untuk pelayanan Retail Assistant yang merangkap sebagai Kasir cukup baik. Kemudian untuk kebersihan toilet semoga dapat menjadi perhatian pihak Store agar dapat lebih ditingkatkan lagi kebersihan and fasilitas yang ada demi kenyamanan para Pelanggan yang berkunjung."
"1017604";"Wave 2 2024";"2070";"Service";"Sudah Cukup."
"1017560";"Wave 2 2024";"2259";"Service";"Retail Assistant tidak banyak berbicara with Pelanggan di dalam toko karena hanya ada satu Retail Assistant and harus melayani Pelanggan lain secara bersamaan."
"1017639";"Wave 2 2024";"7039";"People, Service, Cleanliness";"Saat Pelanggan melakukan visit ada 2 Retail Assistant yang sedang bertugas di Outlet, tapi yang melayani Pelanggan hanyalah satu Retail Assistant baik di bagian jam, tas maupun bagian kasir. Retail Assistant terlihat kurang rapi and kurang ramah karena sibuk melayani Pelanggan dalam keadaan Outlet sedang ramai. Kemudian saat Pelanggan berada di lantai 2 and ingin mencoba produk, Pelanggan yang terlebih dahulu meminta ijin kepada Retail Assistant namun Retail Assistant tidak ada insiatif membantu Pelanggan melainkan sibuk memperbaiki hijab. Selain itu, hal yang harus diperhatikan adalah pintu toilet terlihat kurang bersih and berdebu."
"1017655";"Wave 2 2024";"7003";"Service, Cleanliness, Facility";"Pelayanan yang diberikan oleh Retail Assistant ramah and baik, hanya saja Retail Assistant kurang aktif and tidak ada inisiatif untuk menyampaikan mengenai keunggulan produk tas and cara perawatannya. Toiletnya terlihat kurang bersih and tidak terawat, sabun and tisue tidak segera diisi ulang."
"1017648";"Wave 2 2024";"Closed";"Service, Facility";"Retail Assistant hanya sendirian sehingga pelayanan yang diberikan kurang maksimal. Pintu toilet sedikit sulit untuk ditutup."
"1017671";"Wave 2 2024";"2113";"Service";"Pelayanan yang dilakukan oleh Retail Assistant sudah cukup baik and sudah aktif dalam memberikan informasi."
"1019143";"Wave 2 2024";"2243";"Service";"Retail Assistant yang melayani Pelanggan masih terkesan pasif, lebih ke hanya melayani sesuai kebutuhan Pelanggan, kurang inisiatif untuk menjelaskan mengenai produk."
"1017797";"Wave 2 2024";"2192";"Service, Cleanliness, Facility";"Karena store sedang ramai Pengunjung and terdapat dua lantai, jadi Pelanggan dilayani kurang maksimal and sedikit merasa terabaikan. Retail Assistant tidak banyak menjelaskan tentang produk, sehingga Pelanggan yang lebih banyak bertanya untuk mendapatkan informasi. Retail Assistant yang melayani di area tas adalah pria and di area jam tangan adalah wanita. Selain itu terkait kenyamanan store juga masih kurang, terlihat ada kardus barang di depan Fitting Room. Selain itu, Toilet yang digunakan bukan jenis toilet duduk, melainkan toilet jongkok."
"1017960";"Wave 2 2024";"2024";"Service";"Pelanggan melakukan kunjungan ketika Store sedang dalam renovasi, sehingga dialihkan ke Store sementara. Retail Assistant yang melayani terkesan cuek and terlihat kurang antusisas. Observasi toilet dilakukan di Store Eiger, karena merupakan kunjungan susulan."
"1017904";"Wave 2 2024";"2104";"Service";"Secara keseluruhan Pelanggan merasa nyaman berbelanja di Store, tempatnya bersih and Retail Assistant melayani with ramah. Ketika Pelanggan bertanya tentang stok and pilihan warna Retail Assistant with cepat membantu. Pelanggan sebelumnya pernah berbelanja di Store Eiger lain namun kurang puas with pelayanannya, oleh karena itu beberapa kali Pelanggan lebih memilih belanja di Eiger secara online. Menurut Pelanggan ini merupakan pengalaman pertama kali belanja with nyaman karena kesigapan Retail Assistant dalam membantu, walaupun Retail Assistant masih kurang inisiatif untuk menjelaskan beberapa hal seperti garansi produk, cara perawatan produk and penukaran produk serta mengenai kepemilikan member Pelanggan yang mungkin karena kondisi Store sedang ramai pengunjung."
"1017758";"Wave 2 2024";"2270";"Service";"Saat Pelanggan melakukan kunjungan hanya terdapat 1 Retail Assistant yang bertugas, sedangkan kondisi Store sedang cukup ramai pengunjung. Sehingga pelayanan yang diberikan kurang maksimal, karena perhatian Retail Assistant terbagi-bagi."
"1017522";"Wave 2 2024";"2023";"Service";"Pada saat kedatangan Pelanggan hingga Pelanggan keluar dari Store terlihat pelayanan yang diberikan oleh Retail Assistant and Kasir biasa saja bahkan menurut Pelanggan kurang. Terutama untuk Retail Assistant yang melayani Pelanggan terlihat pasif and kebanyakan hanya diam saja tanpa inisiatif untuk menjelaskan produk atau apapun kepada Pelanggan sebelum Pelanggan yang bertanya terlebih dahulu."
"1017828";"Wave 2 2024";"2319";"Service";"Di awal kedatangan, Store terhitung dalam kondisi yang ramai sehingga Pelanggan memaklumi jika Retail Assistant tidak mendampingi Pelanggan. Namun sampai akhir ketika hanya terdapat Pelanggan yang berada di lantai 1, Retail Assistant terkesan pasif and melakukan aktifitas sendiri di meja kasir seperti sedang memotong-motong kertas."
"1017952";"Wave 2 2024";"2327";"Service";"Untuk Staff Eiger sebenarnya ada beberapa, tetapi untuk yang melayani Pelanggan maupun Pelanggan lain itu hanya 1 orang saja, untuk sisa Staff atau Retail Assistant berada di belakang and hanya sesekali terlihat oleh Pelanggan. Walaupun demikian, Retail Assistant cukup sigap dalam melayani Pelanggan yang banyak."
"1017958";"Wave 2 2024";"7030";"Service";"Saat Pelanggan melakukan kunjungan, kondisi Store sedang ramai Pengunjung. Namun Retail Assistant melayani Pelanggan with baik and ramah, walaupun memang masih terdapat product knowledge yang tidak tersampaikan oleh Retail Assistant."
